ID,,,,,,,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,,republican,,,,displayCondition,chatID_full,,,,,,
986,-1.276457684,-0.036851852,-0.136666667,-0.055,0,0.055555556,2,65,0,1,1,4.5,3.5,2,3,4.5,4,0,,1,4,FALSE,FALSE,FALSE,0.084173221,0,FALSE,1,1,INCORRECT,EvvTXqcyXA5ocgr92o2W,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
987,0.138952704,-0.027777778,0.046666667,,-0.166666667,0.222222222,2,46,0,1,2,5,3,1,3.5,5,1,0,0,0,4,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,NONE,7azkBxppEuFY3BpeHKKC,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
988,-1.115708477,-0.151666667,0,-0.155,0.216666667,0.083333333,1,38,0,1,3,5,3.5,2.5,1.5,4.5,4,1,30,1,4,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,0,1,CORRECT,2gUN0xlWUkGgSydpI24s,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
989,0.614388917,0.133518519,-0.05,0.295,-0.3,0.194444444,2,56,0,1,3,4,2.5,1,2,4.5,4,1,40,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,0,1,CORRECT,XuwOBiJfBSgMgfsaSCQO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
990,0.107620232,0.07462963,-0.06,0.035,-0.216666667,0.027777778,1,65,1,0,2,6,3,3,4,5,3,1,50,0,6,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,0,1,NONE,Eg08Qiif3otC9O2RjajL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
991,1.213792739,-0.015,0.18,-0.045,0,0,2,44,0,0,1,4,4,4,4,1,1,1,10,1,1,FALSE,TRUE,FALSE,-0.204182657,0,FALSE,0,1,NONE,Eg08Qiif3otC9O2RjajL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
992,1.385440197,0.191666667,-0.003333333,0.325,-0.166666667,-0.083333333,2,58,1,1,2,1,2.5,3,2,1,4,0,20,0,5,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,Io89NSGnRrSeqGQlml2P,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
997,1.670157012,0.06037037,0.166666667,0.07,-0.166666667,0.055555556,2,23,0,1,1,4,1,1,3,1,4,1,10,0,7,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,1,1,CORRECT,DJA67153qWUBScJ0KNVB,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1000,-0.464537962,-0.019814815,-0.043333333,0.035,0.066666667,0.027777778,1,59,1,1,2,5.5,3.5,3.5,4,4.5,3,1,20,0,7,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,INCORRECT,9fs1YmLu3gUuurr7Lnbi,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1002,0.363729137,-0.023888889,0.073333333,-0.055,-0.066666667,0.083333333,2,65,1,0,2,1,1,1,1,1.5,4,0,25,1,4,FALSE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,INCORRECT,GKAq1YuOxKsRVbD9bA9N,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1003,0.123967609,-0.036481481,0.053333333,0.085,0.166666667,0.027777778,2,39,0,1,1,1,1,1,3,1,3,1,20,1,1,FALSE,TRUE,FALSE,-0.852976171,0,FALSE,1,1,NONE,GmzLOYumEeRoIXVbPNV7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1004,-0.604852947,0.041111111,-0.123333333,-0.01,-0.133333333,0,2,56,0,1,3,6,2.5,3,3,2,4,0,25,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,0,1,NONE,D3rmjQfU5YXscp5VyTVL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1006,-0.525840625,-0.024814815,-0.046666667,-0.18,-0.133333333,0.027777778,1,48,0,1,1,4.5,2,2.5,2,3,2,0,25,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,NONE,1gtD7jRE27Cmj7wCkzCt,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1009,-1.166112889,-0.135185185,-0.023333333,-0.2,0.15,0.055555556,2,63,0,1,2,2,1,1.5,2,1.5,4,0,30,0,6,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,0,1,NONE,CRFynVnAdYXSyKBWNjFG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1021,-0.081736885,0.038888889,-0.05,0.05,-0.066666667,0,1,49,1,1,3,4,1.5,1,1.5,4,4,1,20,0,6,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,ETlVRA2eds7HtI47VvYu,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1023,1.653809635,0.081481481,0.143333333,0.25,-0.133333333,0.138888889,2,33,0,1,1,,,,,,4,0,46,1,4,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,NONE,QXfQqzBiiTHKhayBBrjB,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1027,0.095359699,0.06962963,-0.056666667,0.07,0,-0.138888889,1,58,0,1,2,6,2,1,1.5,6.5,2,0,65,0,6,FALSE,FALSE,TRUE,-0.348360595,1,FALSE,0,1,INCORRECT,H8XxL2YwsCj7ZNj88B1i,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1038,0.166198332,-0.010740741,0.033333333,-0.06,0,-0.027777778,2,63,1,1,1,5,4,4,4,1.5,4,0,5,1,1,FALSE,FALSE,FALSE,-0.636716472,0,FALSE,1,1,NONE,D33xoTGF9UXEhOeEcXb0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1039,0.22205187,0.043518519,-0.013333333,0.075,0.083333333,-0.138888889,1,64,0,1,3,2.5,4,2,3.5,2.5,4,1,25,0,6,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,NONE,F14XJrxBtzRLzU7rdniD,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1042,0.539463439,0.15,-0.076666667,,-0.3,0,1,56,0,1,2,5,2.5,1,3,4,1,0,,0,4,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,INCORRECT,EvvTXqcyXA5ocgr92o2W,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1043,0.587143289,0.016481481,0.063333333,-0.045,-0.066666667,-0.027777778,1,54,0,1,3,3.5,4.5,2.5,3.5,4.5,4,0,50,0,4,FALSE,TRUE,FALSE,-0.060004718,1,FALSE,1,1,NONE,Aw0KyOh7TKxx7JfxX8Mc,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1045,-0.64572139,0.028888889,-0.116666667,0.02,0.016666667,-0.083333333,1,65,0,1,2,1.5,2.5,1,1,2.5,4,1,30,0,7,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,UBKlNYsSozMfyaVFPYqV,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1046,-0.933162768,-0.073518519,-0.053333333,-0.015,0.15,0.055555556,1,63,0,0,3,4,2.5,1.5,1,2.5,4,0,50,0,5,FALSE,FALSE,TRUE,0.300440129,1,FALSE,1,1,CORRECT,0mZfPRKMJMcVCtxlGzAM,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1049,-0.935887331,-0.107222222,-0.02,-0.155,0.083333333,0.083333333,1,49,0,1,3,1,1,1,1,3,4,0,30,0,5,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,IeqEKy3CIs9HVB5WN0je,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1051,-0.461813399,-0.096111111,0.033333333,-0.205,0,0.083333333,1,59,0,1,2,2,1.5,3.5,1.5,1,4,0,50,0,5,FALSE,FALSE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,EI6F99U7nYKPfJGEDdjf,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1052,-0.678416144,-0.032222222,-0.06,0.07,0.166666667,0,1,63,0,1,2,7,4,3,7,5,4,0,95,0,6,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,1,1,CORRECT,Eow1UwgjAIOeaw0XcRD6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1053,-0.502681841,-0.118333333,0.05,-0.205,0.066666667,0.083333333,1,64,0,1,3,1,4.5,1.5,1,1.5,4,0,25,0,7,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,Fznmhv6RpKzkgMH1OdvB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1059,-0.502681841,0.001666667,-0.07,0.005,0,0,1,56,0,1,3,6.5,3.5,1,3.5,4,4,1,40,0,7,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,Hhw1XMCDVsruU71nbmmu,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1068,1.50395868,0.033333333,0.171111111,0,-0.1,0,1,56,0,1,2,4,6,2,6.5,7,4,0,,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,CORRECT,HoMHmgJylZR06D0YmVrB,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1071,0.00953597,0.04462963,-0.043333333,-0.055,-0.133333333,-0.055555556,1,65,0,1,3,3,2.5,2.5,2,4.5,4,0,50,0,6,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,0,1,CORRECT,2gUN0xlWUkGgSydpI24s,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1073,-0.371902826,0.006111111,-0.056666667,-0.015,0,-0.033333333,1,58,0,1,1,2,5,1,3,5,3,0,0,0,6,TRUE,FALSE,FALSE,-0.204182657,1,FALSE,1,1,CORRECT,HPzLB9hcAPzDQDAWIpDL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1077,1.953511546,0.038888889,0.226666667,-0.1,-0.3,0.083333333,2,65,1,1,3,6.5,1,1,3,2.5,4,1,50,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,CORRECT,4WSl0HcZIaJxz31rWbb8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1080,1.029884748,0.15,-0.01,,-0.3,0,2,39,0,1,0,4.5,4,2,3,2,1,0,,0,5,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,INCORRECT,FOFndjWQZV75oZuU8x4i,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1081,0.152575518,0.040740741,-0.02,0,-0.15,0.027777778,2,53,1,1,3,7,3.5,4,3.5,4,4,1,20,0,7,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,NONE,1T6WqZ7h3cTNE20Msr6v,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1092,1.033971592,0.217222222,-0.076666667,0.935,0.366666667,-0.083333333,1,41,1,1,2,5,4.5,4.5,3.5,4,4,1,0,1,1,FALSE,FALSE,FALSE,0.084173221,0,FALSE,0,1,NONE,CRFynVnAdYXSyKBWNjFG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1094,0.536738877,0.016296296,0.056666667,-0.34,-0.166666667,-0.222222222,1,65,1,1,3,2.5,3.5,2.5,3,2.5,4,0,50,1,2,FALSE,FALSE,FALSE,1.525952607,0,FALSE,1,1,CORRECT,Hhw1XMCDVsruU71nbmmu,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1096,-2.032523868,-0.196296296,-0.08,-0.15,0.05,0.388888889,2,68,0,0,3,7,2,1.5,1,1,4,1,2,1,2,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,NONE,SZEn6dCH74dkx74HG7zW,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1100,-1.063941783,-0.131296296,-0.013333333,-0.205,0.216666667,-0.027777778,1,51,0,1,3,5.5,3.5,3,1,3,4,1,25,1,2,FALSE,TRUE,FALSE,0.949240852,0,FALSE,1,1,INCORRECT,3X0KAQnjkuRgb6iClT8H,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1101,-0.230225559,0.038703704,-0.07,-0.095,-0.35,0.138888889,1,60,1,0,2,4,1,1.5,1,2,4,1,50,0,7,FALSE,TRUE,FALSE,-0.060004718,1,FALSE,1,1,NONE,FcSuhhGzT8wOuOJYB8jX,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1102,0.625287168,0.025,0.06,-0.025,-0.016666667,-0.083333333,1,38,1,1,3,7,2,4.5,2.5,2.5,4,0,50,1,2,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,NONE,AOcioqEx2zh9puNu7rgj,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1105,0.301064192,-0.059074074,0.1,-0.055,0.15,-0.027777778,2,69,0,1,3,2.5,3.5,3,2,1.5,4,1,5,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,FXG5NnEfCKCqDinDgcEc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1108,0.899105732,-0.034444444,0.156666667,-0.02,0.166666667,-0.083333333,2,71,0,1,3,5,3.5,2,2,3.5,4,1,25,0,7,TRUE,FALSE,FALSE,0.084173221,1,FALSE,0,1,INCORRECT,ZxbgU4AsqfPFGANaTboQ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1118,0.26973172,0.036666667,0,0.11,-0.083333333,0.083333333,2,54,1,1,3,4,2,3,4,2.5,4,1,55,1,1,FALSE,FALSE,TRUE,2.2468423,0,FALSE,0,1,CORRECT,Tudh8lKW3XigVWCLcmbx,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1119,0.659344204,0.086296296,0.003333333,-0.03,-0.15,-0.138888889,2,48,1,1,1,5.5,4,1,2.5,1.5,4,0,50,1,3,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,0,1,CORRECT,IfdPPvM0Vik9wy7dhfz4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1122,0.310600162,0.082222222,-0.04,0.03,-0.133333333,-0.083333333,2,39,0,1,3,1,3.5,4.5,5,4,2,1,40,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,Fp8wNUQc4NuhP9USgUJy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1124,-1.518943775,0.016851852,-0.223333333,-0.055,-0.133333333,0.027777778,1,77,1,1,3,3,2,3.5,2.5,1.5,4,1,20,1,2,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,0,1,CORRECT,YFslDFE9WsXQ4CvMZS5x,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1126,0.243848373,0.083148148,-0.05,0.005,-0.133333333,-0.111111111,2,56,0,0,2,3,3,3.5,5.5,4,3,0,5,0,5,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,INCORRECT,H5MSGDUZjDX5yeelSDw2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1127,-0.111707076,-0.068518519,0.053333333,-0.05,-0.066666667,0.222222222,1,78,0,1,3,5.5,3,3.5,3.5,4.5,4,1,10,0,6,FALSE,FALSE,FALSE,-0.204182657,1,FALSE,1,1,NONE,FM7DoUQxv1n8GjEhwvn5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1128,-1.231502397,-0.070740741,-0.096666667,-0.04,0.2,-0.027777778,2,71,0,1,2,4.5,1.5,2.5,1,4,4,1,10,0,7,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,NONE,FxPEUpWcMjh45tHJnqAo,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1131,-0.557173098,0.014259259,-0.09,0.015,-0.166666667,0.138888889,2,61,0,1,1,1.5,1,1,1,3,3,0,20,0,2,FALSE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,INCORRECT,IWWJYWFV8g8lLFQvLRpI,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1134,-1.805022872,-0.022037037,-0.223333333,0.095,0.05,0.111111111,1,53,0,1,3,6,1.5,3,3.5,1.5,4,0,32,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,NONE,2R0two1slAnUvOIbc7lD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1135,1.291442779,0.108888889,0.066666667,-0.14,-0.3,-0.166666667,1,49,0,1,3,7,4,1,4,7,3,0,60,0,4,FALSE,TRUE,FALSE,3.328176839,1,FALSE,0,1,NONE,cIQkXE14RJQqNdCU3cyb,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1136,0.35691773,-0.001481481,0.05,0.04,0.016666667,0.027777778,1,59,0,1,2,4.5,4.5,3,6.5,4,4,1,1,0,6,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,NONE,QXfQqzBiiTHKhayBBrjB,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1137,-0.677053862,0.001296296,-0.093333333,-0.035,-0.066666667,0.027777778,1,36,0,1,1,7,1.5,2,2.5,3.5,3,1,30,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,6a0Deb9cFV5B8DZLSeRQ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1143,0.990378587,0.057962963,0.076666667,0.135,-0.066666667,0.027777778,1,70,0,1,2,2,4,3.5,5,2.5,4,0,40,1,3,TRUE,FALSE,FALSE,0.300440129,0,FALSE,1,1,CORRECT,GVLAgV78VUwJHN36sjaE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1144,0.014985096,-0.027962963,0.03,-0.145,-0.2,0.138888889,1,61,1,1,3,4.5,5.5,2.5,5,2,4,0,20,1,2,FALSE,FALSE,FALSE,-0.636716472,0,FALSE,1,1,INCORRECT,Fznmhv6RpKzkgMH1OdvB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1146,-1.122519884,-0.095925926,-0.056666667,-0.01,0.166666667,0.111111111,1,55,0,1,3,6,3.5,3,2,2,4,0,50,0,6,FALSE,FALSE,TRUE,2.2468423,1,FALSE,1,1,NONE,HKPyNQslsDUUGiGPlax8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1151,0.089910573,-0.087777778,0.1,0.02,0.2,0.083333333,2,49,1,1,3,6.5,1,4.5,4,4,4,1,50,0,6,FALSE,FALSE,TRUE,-0.348360595,1,FALSE,1,1,NONE,6AR1bvdnO58F2uwMW3Rf,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1152,1.208343613,0.064259259,0.1,0.015,-0.066666667,-0.111111111,1,44,0,0,2,5,4.5,2.5,4.5,4,4,1,,0,2,TRUE,FALSE,FALSE,-0.997168528,1,TRUE,0,1,NONE,IIeNxoUeZLQviJjz4J2f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1153,0.350106323,0.087592593,-0.04,-0.065,-0.3,-0.027777778,1,46,0,1,1,4,4,1,5,2.5,4,1,22,0,6,FALSE,FALSE,FALSE,-0.997168528,1,TRUE,1,1,INCORRECT,JDXFMa72qer288vIpzBB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1154,1.375904227,0.17037037,0.016666667,0.15,-0.166666667,-0.194444444,1,53,0,1,2,3,5,3,5,5,4,0,35,0,5,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,INCORRECT,HwE01i3ugxZk8TbYt0i2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1155,-1.593869253,-0.196666667,-0.02,-0.29,0.133333333,0.166666667,1,32,1,1,3,5,1,1,1,1,4,0,10,1,1,FALSE,FALSE,FALSE,0.588796006,0,FALSE,1,1,CORRECT,B5hTZPQAQ2n7lYA9qGfg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1159,0.438654615,0.05962963,0,0.14,-0.066666667,0.027777778,2,68,1,1,3,5.5,1.5,3,3,3,4,1,15,1,1,FALSE,FALSE,FALSE,0.949240852,0,FALSE,1,1,NONE,ODewvrbmrUndW0dP1WfW,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1160,1.961685234,-0.033333333,0.3,,0.066666667,0,2,54,0,1,1,4,4,4,4,4,3,0,,0,6,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,0,1,NONE,ZZN7mDDFa8QffwdBNNhs,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1161,0.286079097,-0.037777778,0.076666667,0.02,0.133333333,0,2,70,1,0,3,5.5,1,1,1.5,3.5,4,1,15,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,H5MSGDUZjDX5yeelSDw2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1166,-1.081651442,-0.123703704,-0.023333333,-0.21,0.216666667,-0.055555556,2,65,0,1,2,6,2,2,5,3,4,0,50,1,5,FALSE,FALSE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,HyaYBr6KS14eisVSc5bc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1167,-0.527202907,-0.091666667,0.02,-0.025,0.166666667,0.083333333,2,42,1,1,1,1,4,1,7,1,3,0,80,0,4,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,1,1,INCORRECT,Fp8wNUQc4NuhP9USgUJy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1171,-0.239761529,0.017407407,-0.05,0.23,-0.016666667,0.194444444,2,44,0,1,3,3,3.5,2,3,2.5,4,1,50,1,2,FALSE,TRUE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,HwE01i3ugxZk8TbYt0i2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1185,1.213792739,0.105,0.06,0.015,-0.3,0,2,68,0,1,3,4.5,3.5,1.5,3.5,5.5,4,0,5,0,6,FALSE,FALSE,FALSE,-0.780894411,1,FALSE,1,1,NONE,0FoOSfSirJa95EOKPNdV,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1186,-0.657981922,-0.126111111,0.036666667,0.005,0.3,0.083333333,2,58,1,1,3,4.5,3.5,1,2,1.5,4,1,40,1,4,FALSE,FALSE,TRUE,-0.997168528,0,TRUE,1,1,NONE,HKPyNQslsDUUGiGPlax8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1192,0.141677267,-0.000741,0.02,0.12,0.233333333,-0.111111111,1,53,1,1,3,4.5,2.5,4,2,4,4,0,20,0,6,FALSE,FALSE,TRUE,-0.348360595,1,FALSE,1,1,INCORRECT,3X0KAQnjkuRgb6iClT8H,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1196,-0.768326717,-0.154444444,0.05,-0.18,0.2,0.083333333,1,60,1,1,3,6,6,3,6.5,3.5,4,0,25,1,4,TRUE,FALSE,FALSE,-0.636716472,0,FALSE,1,1,NONE,FxPEUpWcMjh45tHJnqAo,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1197,0.641634545,0.067222222,0.02,0.035,-0.166666667,5.55e-17,1,69,1,0,3,2.5,3,4.5,2.5,2.5,4,0,40,0,3,TRUE,FALSE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,JcAj0j2zQL4wpf4ichSR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1205,-0.49178359,-0.066851852,0,0.005,0.066666667,0.138888889,1,47,1,1,3,5.5,6,1,1.5,2,4,1,,0,7,FALSE,FALSE,FALSE,5.130401072,1,FALSE,0,1,NONE,BRDfLpiIF1I6CRNW11zJ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1209,-1.156576919,-0.020555556,-0.136666667,-0.345,-0.2,-0.083333333,1,69,1,0,3,2,3.5,1.5,3,2,4,0,15,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,E592B8sE8DITaLPIJ7QT,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1211,-1.961685234,-0.183333333,-0.083333333,-0.05,0.333333333,0.166666667,2,64,0,1,1,2.5,1.5,3,5.5,3.5,4,0,30,1,2,FALSE,TRUE,FALSE,0.084173221,0,FALSE,1,1,INCORRECT,C74oXF01ZkixJuHeS6hQ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1212,-0.316049288,-0.046296296,0.003333333,0,0,0.138888889,1,27,1,1,2,3.5,3.5,2.5,1.5,2,4,0,75,1,3,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,0,1,NONE,B04xf91xg1FsI8rU0nxu,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1213,0.288803659,0.085925926,-0.046666667,0.03,-0.283333333,0.055555556,1,51,0,1,3,2,3.5,3,2.5,2.5,4,1,50,0,5,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,Fn0JLjCTsTlPLd3v5cib,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1215,2.347210874,0.212407407,0.106666667,0.265,-0.066666667,-0.305555556,2,43,1,1,2,6,2,4.5,2,4,3,1,40,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,GmzLOYumEeRoIXVbPNV7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1216,0.276543127,0.050925926,-0.013333333,0.025,-0.433333333,0.305555556,2,60,0,1,2,1,1.5,1.5,3,4,4,1,20,0,4,FALSE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,2XVB9Gwj7Tn6imtuhHKd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1218,1.254661181,0.035,0.135555556,-0.145,-0.166666667,-0.083333333,2,44,1,0,2,2,1,2,6,3,3,1,5,1,2,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,CORRECT,JcAj0j2zQL4wpf4ichSR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1221,1.337760347,0.098518519,0.083333333,0.39,0.066666667,0.027777778,1,53,0,1,1,4,4,4,4,4,2,0,20,0,4,FALSE,FALSE,TRUE,-0.852976171,1,FALSE,1,1,NONE,IZukCgGgVg47Q5B1CAp9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1228,-0.301064192,-0.024259259,-0.016666667,0.005,0.133333333,-0.055555556,2,60,1,1,2,3.5,2.5,3.5,3,1,4,1,10,1,1,FALSE,TRUE,FALSE,0.949240852,0,FALSE,1,1,INCORRECT,MMmtJryQaUxCjdCdSIgH,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1230,0.82962938,-0.009444444,0.122222222,0.055,0.083333333,0,1,64,0,1,3,5,3.5,3,1.5,3.5,4,0,20,0,6,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,1AZlIQhibaqZlpG6Pgap,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1233,0.363729137,-0.021666667,0.071111111,-0.115,-0.05,0,1,53,0,1,3,5.5,4.5,2,2,4.5,3,0,50,0,6,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,CORRECT,YFslDFE9WsXQ4CvMZS5x,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1235,-0.506768686,-0.068888889,0,0.01,0.216666667,0,1,58,0,1,3,4.5,4.5,1,1,1.5,4,1,20,0,6,TRUE,FALSE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,6S1AOSLtGN3MDfIvTg01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1238,-0.434567771,-0.055740741,-0.003333333,-0.045,0.066666667,0.055555556,1,50,0,1,2,4,1.5,1,1,1,4,1,20,0,7,FALSE,FALSE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,JCeXp8QOSfU1rY5bTq8A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
