ID,,,,,,,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,,republican,,,,displayCondition,chatID_full,,,,,,
1013,2.058407215,0.083148148,0.196666667,-0.045,-0.35,0.055555556,2,59,0,0,2,2,1.5,2.5,1.5,2,4,1,5,1,1,FALSE,FALSE,TRUE,-0.780894411,0,FALSE,1,1,INCORRECT,GVPIZ6Ih5Mz60NUfXVWz,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1015,-1.439931453,-0.029074074,-0.166666667,-0.015,0.016666667,0.055555556,2,62,1,1,2,6.5,1,1,3,5,4,0,35,1,4,FALSE,TRUE,FALSE,1.525952607,0,FALSE,0,1,INCORRECT,8sSSynfi5PMaTRrts7R6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1020,-1.828181656,-0.208518519,-0.04,-0.17,0.066666667,0.388888889,1,60,0,1,1,6,3.5,2,3,3.5,3,0,10,0,7,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,INCORRECT,DRqYAscS22aRoCaKodME,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1022,0.538101158,0.099814815,-0.026666667,0.055,-0.133333333,-0.111111111,1,46,0,1,3,6,2,1.5,2,5,3,0,50,0,7,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,1,1,CORRECT,DZVhbSA1pE4hazeA18bD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1025,-0.393699328,0.019814815,-0.073333333,0.115,0.166666667,-0.111111111,1,61,0,1,2,2.5,1.5,2,1,3,4,0,25,0,6,FALSE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,Ibu8eYlhKH40Ud0EsQ3Y,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1030,0.284716815,0.02537037,0.013333333,0.115,0.066666667,-0.027777778,1,65,0,1,3,4.5,2,1,1.5,4,4,1,25,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,FDzbEa5FLXeWN3nGrS00,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1033,-0.137590423,-0.03537037,0.016666667,0.005,-0.166666667,0.277777778,1,64,0,1,3,1.5,1.5,1.5,1.5,2,4,1,10,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,0,1,INCORRECT,2n4IJzuLG3IOdB2UhiEK,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1035,-0.09672198,-0.013148148,0,0.005,0.1,-0.055555556,1,55,0,1,3,3,4.5,3.5,4,4,4,1,20,0,6,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,NONE,9v5S0a6UzWu7CeCKuSgh,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1036,1.6197526,0.113518519,0.106666667,0.285,0,-0.055555556,1,63,0,1,3,4,4,2,4.5,1.5,4,1,50,0,6,FALSE,FALSE,FALSE,-0.997168528,1,TRUE,0,1,CORRECT,7lEtlHZ1fL15c4jtGZ4m,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1037,-0.341932635,0.036851852,-0.083333333,0.305,0.166666667,0.027777778,1,61,0,1,2,4,1,1,1,1,4,1,35,0,7,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,DC0UsuYiSQGA8B3G2XZ0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1040,0.351468604,0.081111111,-0.033333333,0.11,-0.133333333,0,1,50,0,1,1,6,3,2,4,4.5,3,1,10,0,7,FALSE,TRUE,FALSE,-0.060004718,1,FALSE,1,1,INCORRECT,IaxV0mKoEOMwj5GTkQXP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1041,0.652532797,0.12537037,-0.036666667,-0.085,-0.35,-0.111111111,1,58,0,1,3,1.5,5,2.5,3.5,2,4,1,10,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,EvGOslSoveBwTGd8KZcW,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1044,0.664793329,0.087037037,0.003333333,0.2,0.133333333,-0.194444444,2,58,0,1,2,4,1,1,2,1,4,0,80,0,4,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,CORRECT,DpeuAbCY4Ak5IZiJuAhn,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1048,0.613026636,-0.066666667,0.15,-0.05,0.066666667,0.083333333,1,57,0,1,2,3.5,4,2.5,4,4,4,0,0,0,3,FALSE,FALSE,TRUE,0.588796006,1,FALSE,1,1,NONE,F0TAvwrwqLaHxdS4wX4I,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1050,0.291528222,0.036296296,0.003333333,0.02,0.133333333,-0.222222222,1,57,0,1,3,3,2.5,3,1,3,4,0,0,0,6,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,DRSDvIJqanoYS2qDZuAg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1057,1.352745443,0.107222222,0.076666667,0.155,0,-0.166666667,1,65,0,1,3,5.5,2.5,2.5,2,2.5,4,1,1,0,4,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,0,1,INCORRECT,8sSSynfi5PMaTRrts7R6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1058,0.155300081,0.021111111,0,-0.02,0,-0.083333333,1,55,0,1,3,2,2,2,1.5,1.5,4,0,40,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,F9gtSsVkfmNYczthSUZu,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1060,-0.051766694,0.05962963,-0.066666667,-0.01,-0.216666667,0.027777778,1,63,0,1,3,5.5,3,2,2.5,2.5,4,1,50,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,EjdeEIesxZYGlkfPrRmb,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1061,0.369178263,0.066851852,-0.016666667,0.045,-0.183333333,0.027777778,1,52,0,1,2,2,5,2.5,3,2,4,0,50,1,2,FALSE,TRUE,FALSE,1.525952607,0,FALSE,0,1,NONE,RY6yFFeaB4dCD8vlbYJo,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1063,0.382801077,-0.05462963,0.106666667,-0.025,0,0.138888889,1,42,0,1,2,4,3,3,2.5,3,4,1,35,0,6,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,FN2GtKCqpPtdFejdLcoD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1064,1.193358518,0.182222222,-0.02,-0.07,-0.366666667,-0.25,1,56,0,1,2,2,2,1.5,2,2,3,1,10,0,2,FALSE,FALSE,FALSE,0.588796006,1,FALSE,0,1,INCORRECT,clKC4n5iDmZlyc9kXvhQ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1066,0.055853538,0.007592593,0,-0.005,0,-0.027777778,1,52,0,1,3,4,4,1,2,3.5,4,0,25,0,7,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,NONE,0HRhbOS0BlNCnLOUeU66,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1070,0.499957278,0.031296296,0.036666667,-0.045,0,-0.138888889,1,52,0,1,3,3.5,3,4,3,4,4,0,40,0,4,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,2gIsifUVnm6w3YVIEEhW,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1072,0.336483509,0.025740741,0.02,0.005,0.066666667,-0.138888889,1,56,0,1,3,5,2,2.5,1,4,4,0,50,0,4,FALSE,FALSE,TRUE,0.300440129,1,FALSE,0,1,NONE,dtAJZBd6kneKmWMD3Hpw,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1074,-0.671604736,-0.06462963,-0.026666667,-0.005,0.133333333,0.055555556,1,56,0,1,3,7,2.5,2,3,3,4,0,50,1,4,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,IaxV0mKoEOMwj5GTkQXP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1076,1.198807643,0.061111111,0.101851852,-0.025,-0.041666667,-0.166666667,1,63,0,1,3,5.5,4,3,4.5,4.5,3,0,50,0,4,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,INCORRECT,E2A5sj694YBNSzupt7Y5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1078,-1.204256769,-0.07037037,-0.093333333,-0.1,0,0.111111111,1,54,0,1,3,4.5,3.5,3,3,3.5,4,0,50,0,5,TRUE,FALSE,FALSE,-0.204182657,1,FALSE,1,1,NONE,FgINTajy1EVZXIfygEFK,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1085,-0.294252785,-0.04,0,-0.07,0.133333333,-0.083333333,2,36,0,0,2,4.5,4,4,4,3.5,4,0,1,1,1,FALSE,FALSE,TRUE,-0.348360595,0,FALSE,1,1,CORRECT,GRBq1PPt1CnomSyWvMlc,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1086,-0.324222976,-0.024074074,-0.02,0.05,0.15,-0.027777778,1,66,0,1,2,2,2.5,1.5,2,4,3,1,10,0,7,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,1,1,NONE,IjLwcgrvylTyyifU8T2x,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1088,-0.031332472,-0.044259259,0.04,-0.005,-0.066666667,0.194444444,1,58,0,1,2,6,3,1,2.5,3.5,3,1,1,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,CORRECT,2NHa0G0A9Qc53jcKXkPH,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1089,-0.817368848,-0.097777778,-0.013333333,-0.06,0.066666667,0.166666667,2,70,1,1,3,2.5,1.5,2,1,3,4,1,35,1,2,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,NONE,FPUcOY62h6GzVUmxkm6C,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1091,-0.65525736,-0.022407407,-0.066666667,0.055,0.066666667,0.055555556,1,56,0,1,3,3,3.5,1.5,2,2,4,1,50,0,7,FALSE,FALSE,FALSE,0.084173221,1,FALSE,1,1,NONE,AnsO85uk3ipqau3HVX4l,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1099,1.961685234,0.033333333,0.233333333,-0.1,-0.2,0,1,74,1,1,3,4,1,1,1,1,4,1,10,1,4,FALSE,FALSE,TRUE,-0.060004718,0,FALSE,0,1,CORRECT,4bodfaiCBQ49MiExy3ui,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1103,2.020263335,0.08462963,0.19,0.115,0,-0.138888889,2,58,1,0,2,2,2,1.5,3.5,1,4,1,10,0,6,FALSE,FALSE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,I0W9DEsRdf4thnzKgAwa,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1107,-1.393613885,-0.062777778,-0.126666667,0.045,-0.016666667,0.25,1,61,0,1,2,5.5,2.5,1,1.5,3.5,4,0,20,0,6,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,26Is9K6kKMJXJqdbJpr4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1109,0.216602745,0.109444444,-0.08,0.195,-0.05,-0.083333333,2,65,1,1,3,2,4,3.5,4,3,3,1,1,1,1,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,NONE,Hw3QuJLyZqY4GKWmEq4b,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1111,1.018986497,0.171851852,-0.033333333,0.01,-0.2,-0.305555556,1,67,1,1,3,4,3.5,3.5,3.5,3,4,1,75,0,6,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,2TKi6nsjkoEg9llQWH24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1112,-0.01907194,0.010740741,-0.013333333,-0.09,-0.066666667,-0.055555556,2,83,1,1,2,5.5,3,2,4.5,4,4,1,25,0,7,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,1,1,CORRECT,2jYNpEdtx87taaIb4KMX,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1113,0.198893086,0.077037037,-0.05,-0.13,-0.333333333,-0.027777778,1,67,0,1,3,4,4,3,4,3,4,1,40,0,7,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,0,1,INCORRECT,AqodRf1cIoWnwTrxYFSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1116,0.497232716,0.037592593,0.03,0.085,0,-0.027777778,1,64,0,1,0,6.5,3,2.5,5,6.5,3,1,20,0,7,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,HuLg9EjZTIU59ZMv87b0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1120,0.173009739,-0.043148148,0.066666667,-0.035,0.066666667,0.027777778,2,66,0,1,2,1.5,1,4.5,4,1.5,3,1,15,1,2,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,INCORRECT,GRuovgUo3krbWWwon9N5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1123,0.147126393,-0.046666667,0.066666667,-0.14,0,0,2,57,0,1,1,5,3,3.5,5,3.5,3,0,25,1,4,FALSE,FALSE,FALSE,-0.852976171,0,FALSE,1,1,CORRECT,O6tpn2mhHf3XIiK9OT8i,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1129,0.239761529,0.099259259,-0.066666667,-0.03,-0.133333333,-0.194444444,1,60,0,1,3,7,4,4.5,6,3.5,3,0,40,0,5,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,cjFIIiaOSGWgXgNMOS91,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1133,1.069390909,0.028703704,0.116666667,-0.025,0,-0.111111111,2,46,0,1,2,5.5,1.5,1,1,4,3,0,20,0,5,FALSE,TRUE,FALSE,-0.060004718,1,FALSE,0,1,NONE,RY6yFFeaB4dCD8vlbYJo,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1138,-0.171647458,-0.083333333,0.06,0,0,0.25,1,64,0,1,0,5.5,1,1,1,4,2,1,50,0,4,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,1,1,NONE,HQszEMJT2BxD6icOZYE6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1139,-0.35691773,0.018148148,-0.066666667,0.01,0.066666667,-0.111111111,1,41,0,1,3,6.5,1.5,1,1.5,5.5,4,0,5,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,INCORRECT,CfXecaeKbPpttSXvlKpK,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1140,0.941336456,0.147962963,-0.02,0.255,-0.133333333,-0.055555556,1,62,0,1,2,5,3,2,3,3.5,4,1,25,0,6,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,NONE,3XhzRTO69bN5xtmVNfbQ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1141,3.219070978,0.137592593,0.3,-0.015,-0.233333333,-0.194444444,2,41,1,0,1,5,4,4,4,2,1,1,20,1,2,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,FgINTajy1EVZXIfygEFK,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1145,0.615751199,0.033703704,0.05,0.24,0,0.138888889,1,53,0,1,3,4,1,1,1,2,4,0,50,0,7,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,22ZGYh8DxywRvc7ECTdC,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1148,0.504044123,0.005185185,0.063333333,0.01,0.05,-0.055555556,2,52,0,1,3,6.5,1.5,2,2.5,3,4,0,35,0,7,FALSE,FALSE,TRUE,0.084173221,1,FALSE,0,1,NONE,SbXrxzE8DYCI00SWxFyv,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1149,0.414133549,0.08962963,-0.033333333,0.13,0,-0.138888889,1,60,0,1,2,5.5,2.5,4,2,2.5,4,0,5,0,4,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,0,1,INCORRECT,eMYhJRdeOhJ2CR2hoNtD,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1157,0.419582675,0.137037037,-0.08,-0.05,-0.433333333,-0.027777778,1,64,0,1,3,2,1.5,1,3,3.5,4,0,20,0,7,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,INCORRECT,GVPIZ6Ih5Mz60NUfXVWz,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1158,-1.125244447,-0.072962963,-0.08,-0.58,0.166666667,-0.527777778,2,32,1,0,2,4,4.5,3,4,2,4,1,,1,7,TRUE,FALSE,FALSE,0.084173221,0,FALSE,1,1,CORRECT,Hjhy2vi5xlb1n75Xumuq,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1163,-0.555810816,0.024444444,-0.1,-0.01,-0.083333333,0,1,74,1,1,3,1.5,1.5,2,1.5,1.5,4,1,30,1,1,FALSE,FALSE,TRUE,5.130401072,0,FALSE,1,1,CORRECT,BFJZvAedoLyxTGK6skoY,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1165,0.960408396,0.130555556,0,0.025,-0.283333333,-0.083333333,1,32,1,1,3,1,3.5,1,1,1.5,4,1,5,1,1,FALSE,FALSE,FALSE,1.525952607,0,FALSE,1,1,CORRECT,3uIGMPoHJmuGFFww7Evz,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1169,-0.547637128,-0.094444444,0.02,0,0.283333333,0,1,72,1,1,2,6.5,2.5,1,4.5,2.5,4,1,,1,1,TRUE,FALSE,FALSE,0.300440129,0,FALSE,0,1,INCORRECT,TQayVMQbeVsaW83zqXTj,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1172,-0.043593005,0.034074074,-0.04,-0.02,-0.066666667,-0.055555556,2,53,1,1,2,6,2,5,3,3.5,4,1,25,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,INCORRECT,GOoBcm1ClN9TQc6ySVSB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1173,0.412771268,0.169444444,-0.113333333,,-0.366666667,0.027777778,2,37,0,1,1,1.5,3.5,3.5,4.5,4,1,0,60,1,5,FALSE,FALSE,TRUE,-0.348360595,0,FALSE,1,1,NONE,3QhOwdxDWXXTMB2rUZ5g,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1175,1.092549693,0.035185185,0.113333333,0.05,0,-0.055555556,1,69,1,1,3,4,3.5,2.5,2,1.5,4,0,45,0,6,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,2YEGhzbgg1tOvhxffUHF,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1177,-1.459003393,-0.098333333,-0.1,0.005,0.133333333,0.166666667,2,67,0,1,3,5,2,2,3,4,4,0,50,1,4,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,GwqC3ufIhQWSdCNFBIpv,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1181,1.502596398,0.060925926,0.143333333,0.005,-0.233333333,0.055555556,2,34,0,0,2,7,2.5,1.5,1.5,2,2,0,25,1,3,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,INCORRECT,GOoBcm1ClN9TQc6ySVSB,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1182,-0.475436213,-0.04462963,-0.02,-0.145,-0.066666667,0.055555556,2,58,1,1,0,6.5,2,2.5,3,1,3,0,50,0,4,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,0dD85i7DYZiRoR9NwQw2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1183,2.672796132,0.273333333,0.09,0.42,-0.483333333,0.083333333,2,44,0,1,1,1.5,3.5,4.5,4.5,3.5,4,0,45,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,0,1,INCORRECT,Mcgu4jO7xexjmg1JcC7Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1188,1.027160185,0.052962963,0.086666667,-0.03,-0.133333333,-0.055555556,2,46,0,1,0,6.5,4,3.5,5.5,4,3,0,50,0,5,TRUE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,CORRECT,Amrhwl0KRZ8ZZ81VJnKC,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1189,0.825542536,0.078888889,0.033333333,0.07,-0.166666667,-5.55E-17,1,69,1,1,3,3.5,2,2,1.5,3.5,4,0,30,0,5,FALSE,FALSE,TRUE,1.525952607,1,FALSE,1,1,CORRECT,0yIJMreuwiUj6brXoP8h,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1190,1.280544528,0.134074074,0.04,0.28,-0.066666667,-0.055555556,2,41,1,0,3,5.5,4.5,1.5,2.5,2,4,0,30,1,4,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,0,1,INCORRECT,WDiUEV0iRKdrrLrO4kPI,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1194,-0.16347377,-0.062222222,0.04,-0.02,-0.166666667,0.333333333,2,68,1,1,3,1.5,1.5,1,1.5,4,4,1,50,0,6,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,Hjhy2vi5xlb1n75Xumuq,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1195,0.194806242,0.009814815,0.016666667,-0.165,0,-0.194444444,1,32,1,1,1,5.5,2.5,1.5,3,2,3,0,30,1,4,FALSE,TRUE,FALSE,0.084173221,0,FALSE,1,1,INCORRECT,0iJCB9bcTzDeimbkCWUw,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1199,-0.076287759,-0.01037037,0,-0.17,0,-0.138888889,2,58,0,0,1,4,1,1,1,1.5,4,1,0,1,3,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,NONE,HQszEMJT2BxD6icOZYE6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1200,0.475436213,-0.058703704,0.123333333,-0.315,0,-0.138888889,2,41,0,0,3,3.5,1.5,1.5,1.5,1,4,1,90,1,3,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,INCORRECT,HuLg9EjZTIU59ZMv87b0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1201,-0.292890504,-0.179814815,0.14,0.005,0.433333333,0.111111111,2,60,1,1,1,2.5,3,4,4,4,4,0,30,0,4,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,1,1,NONE,Jdxx76VTI1PpWFXDFueg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1202,0.610302073,0.092962963,-0.01,0.14,0.083333333,-0.222222222,1,64,1,1,3,3.5,2.5,3,4.5,3,4,0,10,0,6,FALSE,FALSE,TRUE,0.084173221,1,FALSE,0,1,CORRECT,11aEAovsgS2D31kh6USz,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1203,-0.371902826,-0.090555556,0.04,-0.055,0.133333333,0.083333333,2,61,1,1,3,5,2.5,1.5,2.5,1.5,4,1,25,1,1,FALSE,TRUE,FALSE,0.949240852,0,FALSE,1,1,INCORRECT,8QuKbK12LDiPzAd7jIAW,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1204,-1.400425292,-0.107037037,-0.083333333,-0.06,0.15,0.111111111,1,63,1,1,3,2.5,3,2.5,3.5,2,4,1,10,1,1,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,INCORRECT,E2A5sj694YBNSzupt7Y5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1219,0.160749207,0.055185185,-0.033333333,-0.04,-0.15,-0.055555556,2,53,0,1,3,5.5,1.5,3,1.5,4,4,1,40,0,7,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,E1K5VaklUmgdHbRpOoow,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1220,-0.685227551,0.046851852,-0.14,0.085,0,-0.055555556,1,54,0,1,3,6,2,2,1.5,3,4,1,10,0,6,FALSE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,NONE,J7gg2GqD707tigLt52D1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1224,0.159386925,0.021666667,0,0.065,0,1.11e-16,1,23,0,0,1,7,4,4.5,4,3,3,0,20,0,6,FALSE,FALSE,TRUE,0.300440129,1,FALSE,1,1,NONE,9WGDyc6Ko9XIFOd6AOQ1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1225,0.599403822,0.121481481,-0.04,0.17,0,-0.194444444,1,60,0,0,1,6,1.5,1.5,1.5,2,4,1,2,0,6,FALSE,FALSE,TRUE,1.525952607,1,FALSE,1,1,CORRECT,Fj0art1OiNZNpfuhdkvX,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1227,-1.038058436,-0.161111111,0.02,-0.15,0.25,0.083333333,1,34,1,1,1,2,3.5,2.5,4,5,3,1,50,1,2,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,0p6VUKNY2zN4wFHOiRrJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1229,0.008173688,0.021111111,-0.02,0.13,0.066666667,0,1,32,0,1,3,3.5,4.5,3.5,4.5,3,3,0,50,0,4,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,CORRECT,1yfitZCC4B6gQpl03bgA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1231,0.525840625,-0.051851852,0.123333333,0,0.266666667,-0.111111111,1,65,0,1,1,4.5,1.5,2.5,4,3,2,1,,0,4,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,1,1,INCORRECT,1dDsB4zBkgo2LgBjtBux,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1234,-0.640272264,-0.037037037,-0.05,0,0,0.111111111,2,44,0,1,3,3,1.5,1.5,5,4,4,0,45,1,3,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,INCORRECT,7eAMYLJH6J7Y1U2QOmUn,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1236,0.975393492,0.075925926,0.056666667,-0.1,-0.133333333,-0.194444444,1,58,0,1,3,6,3.5,4.5,1.5,1.5,4,0,50,0,6,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,3DBPy0sUhH61KbFq71Lc,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1239,1.712387736,0.016111111,0.216666667,-0.035,-0.166666667,0.083333333,1,57,0,1,2,4,3,2,3,2.5,4,1,5,0,6,FALSE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,CORRECT,0Ks9p70JccKxCt54pprS,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1242,0.717922305,0.000926,0.096666667,-0.175,-0.15,-0.027777778,1,59,0,1,3,4.5,4,3,3,3.5,4,0,10,0,6,FALSE,TRUE,FALSE,1.525952607,1,FALSE,1,1,NONE,0p6VUKNY2zN4wFHOiRrJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1245,1.855427284,0.126111111,,-0.055,-0.1,-0.333333333,1,31,1,1,3,,,,,,3,0,10,1,1,FALSE,FALSE,TRUE,2.2468423,0,FALSE,1,1,CORRECT,Amrhwl0KRZ8ZZ81VJnKC,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
